path,ext,size_kb,mtime_utc,figure_role,training_vs_paper,cjk_in_path,likely_generator_script,likely_source_data,deprecated_hint,recommended_disposition,git_tracked
experiment_archive/2026-05-12_1521_puf_paper_current/results/fiber2/loss_acc_curve.png,.png,56.8,2026-04-13T15:14Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/fiber3/confusion_matrix.png,.png,67.7,2026-04-13T15:22Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/fiber3/loss_acc_curve.png,.png,54.1,2026-04-13T15:22Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/fiber4/confusion_matrix.png,.png,67.5,2026-04-13T15:31Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/fiber4/loss_acc_curve.png,.png,56.2,2026-04-13T15:31Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/fiber5/confusion_matrix.png,.png,67.7,2026-04-13T15:41Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/fiber5/loss_acc_curve.png,.png,57.2,2026-04-13T15:41Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/entropy_vs_length.pdf,.pdf,23.8,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/entropy_vs_length.png,.png,316.7,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/entropy_vs_length.svg,.svg,52.1,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/figure2_combined.pdf,.pdf,26.6,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/figure2_combined.png,.png,816.1,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/figure2_combined.svg,.svg,109.6,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/loss_vs_length.pdf,.pdf,23.7,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/loss_vs_length.png,.png,187.5,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/loss_vs_length.svg,.svg,55.0,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/separability_vs_length.pdf,.pdf,25.1,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/separability_vs_length.png,.png,385.0,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/separability_vs_length.svg,.svg,67.8,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/speckle_montage.pdf,.pdf,3802.0,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/speckle_montage.png,.png,4574.3,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimization_green/figures/speckle_montage.svg,.svg,5918.7,2026-04-25T06:44Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/entropy_per_length.pdf,.pdf,20.7,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/entropy_per_length.png,.png,159.7,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/entropy_per_length.svg,.svg,37.3,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/intensity_histogram.pdf,.pdf,28.4,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/intensity_histogram.png,.png,314.0,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/intensity_histogram.svg,.svg,63.2,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/separability_per_length.pdf,.pdf,18.3,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/separability_per_length.png,.png,227.3,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/separability_per_length.svg,.svg,58.5,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/speckle_montage.pdf,.pdf,16751.4,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/speckle_montage.png,.png,19212.5,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/length_optimize_current/figures/speckle_montage.svg,.svg,24872.8,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,deprecated_pipeline_output,archive_old / do_not_use_for_final_length_fig,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/loss_analysis_32/figures/loss_mean_comparison.png,.png,31.3,2026-04-22T14:13Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/loss_analysis_32/figures/loss_mean_comparison.svg,.svg,33.0,2026-04-22T14:13Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/loss_analysis_32/figures/loss_per_fiber.png,.png,96.1,2026-04-22T14:13Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1521_puf_paper_current/results/loss_analysis_32/figures/loss_per_fiber.svg,.svg,60.0,2026-04-22T14:13Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_auth_gap.pdf,.pdf,27.9,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_auth_gap.png,.png,209.6,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_auth_gap.svg,.svg,71.4,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_auth_matrix.pdf,.pdf,30.6,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_auth_matrix.png,.png,203.9,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_auth_matrix.svg,.svg,78.1,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_auth_scores.pdf,.pdf,20.2,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_auth_scores.png,.png,180.1,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_auth_scores.svg,.svg,55.6,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_green_length_entropy_per_length.png,.png,159.7,2026-05-05T07:51Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_green_length_intensity_histogram.png,.png,314.0,2026-05-05T07:51Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_green_length_intra_inter_by_length.png,.png,227.3,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_green_length_speckle_montage.png,.png,19212.5,2026-05-05T07:51Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_ncc_hd.pdf,.pdf,23.4,2026-05-05T08:05Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_ncc_hd.png,.png,181.4,2026-05-05T08:05Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_ncc_hd.svg,.svg,105.4,2026-05-05T08:05Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_same_fiber_per_domain.pdf,.pdf,15.8,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_same_fiber_per_domain.png,.png,126.7,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_same_fiber_per_domain.svg,.svg,39.4,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_speckle_examples.pdf,.pdf,4314.0,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_speckle_examples.png,.png,4961.8,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_speckle_examples.svg,.svg,6324.9,2026-05-05T07:56Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_test_accuracy_summary.pdf,.pdf,19.0,2026-05-05T07:59Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_test_accuracy_summary.png,.png,94.1,2026-05-05T07:59Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_test_accuracy_summary.svg,.svg,33.0,2026-05-05T07:59Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_training_curves.pdf,.pdf,19.0,2026-05-05T07:59Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_training_curves.png,.png,274.8,2026-05-05T07:59Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/fig_training_curves.svg,.svg,43.6,2026-05-05T07:59Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_paper_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/new_datasets_analysis/disturbance_sensitivity_analysis.pdf,.pdf,34.8,2026-05-05T07:51Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/analyze_new_datasets.py,long_term_stability/; disturbance_sensitivity/; power_common_mode/,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/new_datasets_analysis/disturbance_sensitivity_analysis.png,.png,282.7,2026-05-05T07:51Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/analyze_new_datasets.py,long_term_stability/; disturbance_sensitivity/; power_common_mode/,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/new_datasets_analysis/long_term_stability_analysis.pdf,.pdf,26.2,2026-05-05T07:51Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/analyze_new_datasets.py,long_term_stability/; disturbance_sensitivity/; power_common_mode/,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/new_datasets_analysis/long_term_stability_analysis.png,.png,200.0,2026-05-05T07:51Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/analyze_new_datasets.py,long_term_stability/; disturbance_sensitivity/; power_common_mode/,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/new_datasets_analysis/power_common_mode_analysis.pdf,.pdf,24.6,2026-05-05T07:51Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/analyze_new_datasets.py,long_term_stability/; disturbance_sensitivity/; power_common_mode/,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/new_datasets_analysis/power_common_mode_analysis.png,.png,245.0,2026-05-05T07:51Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/analyze_new_datasets.py,long_term_stability/; disturbance_sensitivity/; power_common_mode/,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/patent/fig1_system.png,.png,57.2,2026-04-27T08:29Z,gui_debug_or_archive,non_paper_or_legacy,False,,hand-authored / Blender render,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/patent/fig2_modes.png,.png,99.6,2026-04-27T08:29Z,gui_debug_or_archive,non_paper_or_legacy,False,,hand-authored / Blender render,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/patent/fig3_cmr.png,.png,97.5,2026-04-27T08:29Z,gui_debug_or_archive,non_paper_or_legacy,False,,hand-authored / Blender render,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/patent/fig4_flowchart.png,.png,73.7,2026-04-27T08:29Z,gui_debug_or_archive,non_paper_or_legacy,False,,hand-authored / Blender render,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/patent/optical_path_clean.png,.png,555.5,2026-04-27T12:31Z,gui_debug_or_archive,non_paper_or_legacy,False,,hand-authored / Blender render,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/patent/optical_path_render.png,.png,409.8,2026-04-27T12:31Z,gui_debug_or_archive,non_paper_or_legacy,False,,hand-authored / Blender render,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_camera_permission.png,.png,44.2,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_dialog_load_video.png,.png,886.0,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_slm_window.png,.png,442.8,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_step_access_denied.png,.png,925.2,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_step_access_granted.png,.png,944.0,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_step_camera_on.png,.png,875.3,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_step_home.png,.png,220.3,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_step_model_loaded.png,.png,855.9,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_step_reading_puf.png,.png,940.4,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_step_recognition_off.png,.png,861.0,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_step_scan_cameras.png,.png,220.4,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures/softcopyright/screenshot_step_stop_camera.png,.png,230.4,2026-05-10T18:10Z,gui_debug_or_archive,non_paper_or_legacy,False,,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig02_speckle_response.pdf,.pdf,2958.0,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig02_speckle_response.png,.png,3862.9,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig02_speckle_response.svg,.svg,4944.9,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig02_speckle_response_pseudocolor.pdf,.pdf,7051.3,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig02_speckle_response_pseudocolor.png,.png,8051.3,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig02_speckle_response_pseudocolor.svg,.svg,10522.5,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig03_length_optimization.pdf,.pdf,77.0,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig03_length_optimization.png,.png,535.3,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig03_length_optimization.svg,.svg,162.1,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig04_cross_fiber_auth.pdf,.pdf,36.1,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig04_cross_fiber_auth.png,.png,498.4,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig04_cross_fiber_auth.svg,.svg,122.4,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,results/fiber_auth/auth_matrix.json; results/*/test_predictions.csv,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig05_dual_channel_robustness.pdf,.pdf,32.7,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig05_dual_channel_robustness.png,.png,494.2,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/publication_fig05_dual_channel_robustness.svg,.svg,99.8,2026-05-05T08:45Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/supplementary_fig_s1_ncc_hd.pdf,.pdf,22.1,2026-05-05T08:47Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/supplementary_fig_s1_ncc_hd.png,.png,172.3,2026-05-05T08:47Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/supplementary_fig_s1_ncc_hd.svg,.svg,88.4,2026-05-05T08:47Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
experiment_archive/2026-05-12_1522_puf_paper_current/figures_publication/supplementary_fig_s2_reinstallation_robustness.pdf,.pdf,20.8,2026-05-05T08:47Z,gui_debug_or_archive,non_paper_or_legacy,False,scripts/make_publication_figures.py,unknown,,supplementary_fig8_or_archive,False
